term_id	term_taxonomy_id	name	slug	description	parent	count
1244	1244	televisões portuguesas na Galiza	televisoes-portuguesas-na-galiza		0	0
893	893	televisom	televisom		0	2
1191	1191	Tempos Chegados	tempos-chegados		0	0
23	23	Tentativas	tentativas		0	0
1886	1886	Teresa Crisanta Pilhado	teresa-crisanta-pilhado		0	3
2017	2017	Teresa de Calcutá	teresa-de-calcuta		0	1
43	43	Teresa Moure	teresa-moure		0	47
1777	1777	Tero Rodríguez	tero-rodriguez		0	0
1002	1002	Terra d'Água	terra-dagua		0	0
410	410	Terra Morena	terra-morena		0	0
863	863	Terras de Chamoso	terras-de-chamoso		0	0
1019	1019	testamentos de comadres	testamentos-de-comadres		0	0
938	938	Teu	teu		0	0
520	520	Thalámas Salamatu	thalamas-salamatu		0	0
1968	1968	The Act-Ups	the-act-ups		0	1
1800	1800	The Flat Tyres	the-flat-tyres		0	1
602	602	The Tetas Van	the-tetas-van		0	0
1173	1173	Thomas Dylan	thomas-dylan		0	0
1174	1174	Thomas Dylan Harris	thomas-dylan-harris		0	0
1819	1819	Tiago Alves	tiago-alves		0	1
1642	1642	Tiago Alves Costa	tiago-alves-costa		0	5
1995	1995	Tiago Alvite	tiago-alvite		0	1
666	666	Tiago Andelo	tiago-andelo		0	2
503	503	Tiago Peres	tiago-peres		0	0
1448	1448	Tiago Salazar	tiago-salazar		0	0
626	626	Timor	timor		0	0
1787	1787	Titiribeira	titiribeira		0	1
1767	1767	Titiribéria	titiriberia		0	0
906	906	Tondela	tondela		0	0
1587	1587	Tonecas Prazeres	tonecas-prazeres		0	0
1162	1162	Tonhito de Poi	tonhito-de-poi		0	0
382	382	toponímia	toponimia		0	6
75	75	tradiçom	tradicom		0	0
443	443	Trainspotting	trainspotting		0	0
1529	1529	transfeminismo	transfeminismo		0	0
1685	1685	Transportes	transportes		0	0
509	509	Trasmiras	trasmiras		0	0
1425	1425	tratamentos fitosanitarios	tratamentos-fitosanitarios		0	0
1437	1437	Três tempos	tres-tempos		0	0
907	907	Trigo Limpo	trigo-limpo		0	0
174	174	turismo	turismo		0	0
1890	1890	Turquia	turquia		0	1
894	894	TV	tv		0	0
494	494	TVG	tvg		0	3
1351	1351	UCCLA	uccla		0	4
198	198	UDC	udc		0	0
1617	1617	UE	ue		0	0
2105	2105	UERR	uerr		0	1
1222	1222	UFF	uff		0	0
287	287	Ugia Pedreira	ugia-pedreira		0	0
1092	1092	UGT	ugt		0	0
2139	2139	UKESTRA DO MEDIO	ukestra-do-medio		0	1
610	610	Ulhoa	ulhoa		0	0
44	44	Um elefante no armário	um-elefante-no-armario		0	0
1808	1808	Um Longo acordar	um-longo-acordar		0	1
231	231	Um País Tropical	um-pais-tropical		0	0
816	816	Um povo sentimental	um-povo-sentimental		0	0
25	25	Um Queipo no Lar	um-queipo-no-lar		0	0
1062	1062	Uma ilusão necessária	uma-ilusao-necessaria		0	0
302	302	Uma Mãe Tão Punk	uma-mae-tao-punk		0	0
1861	1861	UMAR	umar		0	2
1998	1998	Un modo de ver las cosas: 'La imagen periodística del Brasil de Lula através del diario El País'	un-modo-de-ver-las-cosas-la-imagen-periodistica-del-brasil-de-lula-atraves-del-diario-el-pais		0	1
657	657	Unamuno	unamuno		0	0
1082	1082	Unesco	unesco		0	0
1696	1696	universidade	universidade		0	0
1690	1690	Universidade da Corunha	universidade-da-corunha		0	0
1257	1257	Universidade de Macau	universidade-de-macau		0	0
895	895	Universidade de Santiago de Compostela	universidade-de-santiago-de-compostela		0	0
1695	1695	Universidade de Vigo	universidade-de-vigo		0	0
337	337	Universidade do Minho	universidade-do-minho		0	0
2024	2024	Universidade Federal de Santa Catarina	universidade-federal-de-santa-catarina		0	1
1223	1223	Universidade Federal Fluminense	universidade-federal-fluminense		0	0
1852	1852	Universidade Nova Lisboa	universidade-nova-lisboa		0	1
1112	1112	Universidade Popular de Verão	universidade-popular-de-verao		0	0
481	481	Universidade Popular do Porto	universidade-popular-do-porto		0	0
482	482	UPP	upp		0	0
1059	1059	Urco Editora	urco-editora		0	0
1955	1955	Urkestra do Medio	urkestra-do-medio		0	1
1182	1182	Uruguai	uruguai		0	0
462	462	USC	usc		0	0
702	702	USP	usp		0	0
1093	1093	UUAA	uuaa		0	0
1163	1163	Uxía	uxia		0	2
1934	1934	Uxia Senlhe	uxia-senlhe		0	1
1164	1164	Uxía Senlle	uxia-senlle		0	0
1441	1441	V EMEP	v-emep		0	0
761	761	VA-CA	va-ca		0	0
1175	1175	vale do Xálima	vale-do-xalima		0	0
1034	1034	Valência	valencia		0	0
29	29	Valentim Fagim	valentim-fagim		0	53
15	15	Valentim Paz-Andrade	valentim-paz-andrade		0	0
1682	1682	Valentim R. Fagim	valentim-r-fagim		0	12
564	564	Valentín García	valentin-garcia		0	6
1691	1691	Valentín García Gómez	valentin-garcia-gomez		0	0
1104	1104	Valentín Paz-Andrade	valentin-paz-andrade		0	0
223	223	Valle-Inclán	valle-inclan		0	0
694	694	Valle-Inclán Lusófilo	valle-inclan-lusofilo		0	0
776	776	Vanessa Vila Verde	vanessa-vila-verde		0	0
828	828	Veredas	veredas		0	0
256	256	Verkami	verkami		0	0
1839	1839	Verónica Martínez	veronica-martinez		0	2
784	784	Verónica Martínez Delgado	veronica-martinez-delgado		0	6
1338	1338	Véspera de Nada	vespera-de-nada		0	0
748	748	Victoriano Taibo	victoriano-taibo		0	0
2046	2046	Victorino Pérez Prieto	victorino-perez-prieto		0	1
154	154	Vídeo	videos-pgl		0	7
11	11	vídeos	videos		0	0
1562	1562	Vídeos Através	videos-atraves		0	0
121	121	Vigo	vigo		0	0
729	729	Vigo Dixital	vigo-dixital		0	0
2043	2043	VIII Encontro Internacional de Políticas Linguísticas	viii-encontro-internacional-de-politicas-linguisticas		0	1
197	197	Vila de Cruzes	vila-de-cruzes		0	0
725	725	Vila-Real	vila-real		0	0
2013	2013	Violeta Santás Corral	violeta-santas-corral		0	1
1588	1588	Virgílio Gomes	virgilio-gomes		0	0
1169	1169	Virgínia do Carmo	virginia-do-carmo		0	0
229	229	Vítor Garabana	vitor-garabana		0	0
2077	2077	Vítor Giadás	vitor-giadas		0	1
1974	1974	Vitor Lourenço	vitor-lourenco		0	2
463	463	Vítor Míguez	vitor-miguez		0	0
742	742	Vítor Vaqueiro	vitor-vaqueiro		0	8
1218	1218	Vocabulário Ortográfico da Galiza	vocabulario-ortografico-da-galiza		0	0
421	421	Voces Ceibes	voces-ceibes		0	0
1287	1287	VOLP	volp		0	0
2147	2147	Voltaire	voltaire		0	1
422	422	Vozes Ceives	vozes-ceives		0	0
1520	1520	Wagner Moura	wagner-moura		0	0
107	107	Wenceslao Fernández Flórez	wenceslao-fernandez-florez		0	0
1203	1203	Wika	wika		0	0
1204	1204	Wiktoria Grygierzec	wiktoria-grygierzec		0	0
1521	1521	Wilson Ramos Filho	wilson-ramos-filho		0	0
749	749	WOMEX	womex		0	0
1806	1806	X Prémio de Poesia Erótica Ilhas Sisargas	x-premio-de-poesia-erotica-ilhas-sisargas		0	1
1454	1454	X. do Galheiro	x-do-galheiro		0	2
1740	1740	X. R. Ermida Meilán	x-r-ermida-meilan		0	0
1849	1849	Xabi Gomez	xabi-gomez		0	1
603	603	Xabier Cordal	xabier-cordal		0	0
1750	1750	Xabier Díaz	xabier-diaz		0	0
411	411	Xabier Mugardos	xabier-mugardos		0	0
1754	1754	Xabier Peres Davila	xabier-peres-davila		0	0
573	573	Xabier Ron	xabier-ron		0	0
916	916	Xabier Villares	xabier-villares		0	0
1176	1176	Xálima	xalima		0	0
1177	1177	Xalma	xalma		0	0
1215	1215	Xavier Alcalá	xavier-alcala		0	0
661	661	Xavier Frias	xavier-frias		0	0
662	662	Xavier Frias Conde	xavier-frias-conde		0	0
826	826	Xebra	xebra		0	0
458	458	Xela Arias	xela-arias		0	0
1205	1205	Xema Sanxurxo	xema-sanxurxo		0	0
604	604	Xesús Rábade	xesus-rabade		0	0
1245	1245	Xián Neto	xian-neto		0	3
1308	1308	Xiana Quintas	xiana-quintas		0	0
1328	1328	Xico de Carinho	xico-de-carinho		0	0
1753	1753	Xico Paradelo	xico-paradelo		0	2
2007	2007	XIX Bienal Internacional de Arte de Cerveira	xix-bienal-internacional-de-arte-de-cerveira		0	1
1522	1522	Xixo	xixo		0	0
789	789	Xoán Carlos Carreira	xoan-carlos-carreira		0	0
939	939	Xoán Curiel	xoan-curiel		0	0
1882	1882	Xosé Antom Serém	xose-antom-serem		0	1
1387	1387	Xosé Antón Serém	xose-anton-serem		0	0
1411	1411	Xosé António Touriñán	xose-antonio-tourinan		0	0
1249	1249	Xosé Chao Rego	xose-chao-rego		0	0
1495	1495	Xosé Duncan	xose-duncan		0	0
2097	2097	Xosé Henrique Costas	xose-henrique-costas		0	1
740	740	Xosé Iglesias	xose-iglesias		0	2
535	535	Xosé Lois García	xose-lois-garcia		0	0
1692	1692	Xosé Manuel Pereiro	xose-manuel-pereiro		0	0
2047	2047	Xosé Mexuto	xose-mexuto		0	1
412	412	Xosé Morell	xose-morell		0	0
1250	1250	Xosé Neira Vilas	xose-neira-vilas		0	0
460	460	Xosé Ramón Barreiro	xose-ramon-barreiro		0	0
461	461	Xosé Ramón Barreiro Fernández	xose-ramon-barreiro-fernandez		0	0
1680	1680	Xosé Velo	xose-velo		0	0
565	565	Xunta	xunta		0	0
971	971	Xurxo Allegue	xurxo-allegue		0	0
175	175	Xurxo Nóvoa	xurxo-novoa		0	0
1812	1812	Xurxo Salgado	xurxo-salgado		0	2
238	238	Xurxo Souto	xurxo-souto		0	0
1728	1728	XVIII Aniversário	xviii-aniversario		0	0
1165	1165	Zeca Afonso	zeca-afonso		0	0
1891	1891	Zehra Dogan	zehra-dogan		0	1
89	89	Zink	zink		0	0
